Complaint No,Customer ID,Customer Name,Complaint Description,Complaint Type,Equipment Type,Priority Type,Complaint Date,Assigned Date,WIPDate Time,WIPAge,Close Date,Vendor Name,Resolution Type,Complaint Age,PORelease Date,PORelease Age,Material Delivery Date,MTDAge,Work Closer Date,Comment Date,Comments,WIP Vendor Enginner  log Date,WEAge
MAFIL_491619,1861,HANUMAN NAGAR,automatically alarm sound on,Panel Programming Error,Alarm Panel,Class A,04/20/2023 19:37:36,04/21/2023 14:54:19,,,04/22/2023 16:10:13,Enseigner Pvt Ltd,close,0,,,,,,04/22/2023 16:10:13,515739042217 - Panel Screw tighten  | BH 361411,,
,,,,,,,,,,,,,,,,,,,,04/20/2023 19:37:36,automatically alarm sound on,,
MAFIL_492559,3141,RAPTI NAGAR PHASE 1-GORAKHPUR,Center Camera Not In network // DSR,Center Camera Not In network,CCTV,Class B,04/21/2023 01:11:23,04/21/2023 09:06:24,,,04/24/2023 12:44:03,Techsis Ltd,close,2,,,,,,04/24/2023 12:44:03,516953240412 Closed ABH 364549// power cable reconected now cam 3working ok,,
MAFIL_492560,2743,EDAPADI SALEM,Center Camera Not In network // DSR,Center Camera Not In network,CCTV,Class B,04/21/2023 02:11:30,04/21/2023 09:01:26,,,04/28/2023 09:02:09,Zubaid Infotech,close,6,,,,,,04/28/2023 09:02:09,703482270431  BH 344868// power cable reconnected // closed at 27.04.2023,,
,,,,,,,,,,,,,,,,,,,,04/27/2023 16:50:16,703482270431  BH 344868// power cable reconnected,,
MAFIL_492561,3335,KACHI BAZAR PARBHANI,Center Camera Not In network // DSR,Center Camera Not In network,CCTV,Class B,04/21/2023 02:18:10,04/21/2023 09:10:43,,,,CHUBB SYSTEMS PRIVATE LIMITED,WIP request from Vendor Engineer,18,,,,,,,,05/09/2023 17:09:46,
MAFIL_492562,1516,PEDDAPURAM,OutSide Camera Not In network //DSR,OutSide Camera Not In network,CCTV,Class B,04/21/2023 02:42:58,04/21/2023 14:55:14,,,05/02/2023 11:03:16,Enseigner Pvt Ltd,close,9,,,,,,05/02/2023 11:03:16,516122020508  BH 350832 outside camera adapter changed.,,
MAFIL_492563,1805,SARJAPURA BANGLORE,"OutSide Camera Not In network // DSR
Network issue(IN192076)
BH375417
506279042801",OutSide Camera Not In network,CCTV,Class B,04/21/2023 02:50:16,04/21/2023 14:56:16,,,05/02/2023 10:24:56,CHUBB SYSTEMS PRIVATE LIMITED,close,9,,,,,,05/02/2023 10:24:56,network issue resolved,,
MAFIL_492564,3268,C C MAIN ROAD GUNTAKAL,OutSide Camera Not In network // DSR,OutSide Camera Not In network,CCTV,Class B,04/21/2023 02:55:16,,,,04/21/2023 09:08:34,Not Assigned,close,0,,,,,,04/21/2023 09:08:34,Already assigned complaint/ReMAFIL_492567,,
MAFIL_492565,3781,PATAN GUJRAT,Safe Camera is not working // DSR,Safe Camera is not working,CCTV,Class A,04/21/2023 03:00:20,04/21/2023 09:18:08,,,04/24/2023 11:55:16,Techsis Ltd,close,2,,,,,,04/24/2023 11:55:16,Cam 1 Safe-3781Up24-04-2023 11:46:24/ BH 380468,,
MAFIL_492566,2785,"KR PALLI,CHITTOOR",Safe Camera is not working // DSR,Safe Camera is not working,CCTV,Class A,04/21/2023 03:04:18,04/21/2023 09:02:34,,,04/29/2023 12:10:42,Enseigner Pvt Ltd,close,7,,,,,,04/29/2023 12:10:42,513507240405 Closed Lan cable issue resolved,,
MAFIL_492567,3268,C C MAIN ROAD GUNTAKAL,Safe Camera & outside Camerais not working  // DSR,Safe Camera is not working,CCTV,Class A,04/21/2023 03:09:30,04/21/2023 09:09:38,,,04/26/2023 12:44:21,Enseigner Pvt Ltd,close,4,,,,,,04/26/2023 12:44:21,516953260408 Closed BH 344298// lan cable reconnected now cam1 working ok,,
MAFIL_492568,1353,ANNAMAYYA CENTER,Safe Camera is not working // DSR,Safe Camera is not working,CCTV,Class A,04/21/2023 03:14:06,04/21/2023 14:56:51,,,04/27/2023 14:51:21,Enseigner Pvt Ltd,close,5,,,,,,04/27/2023 14:51:21,517132042709 Closed ABH 378817 // lan cable reconnected,,
MAFIL_492569,0004,TRIPRAYAR,foot panic working in dely,Foot Panic Switch Not Working,Alarm Panel,Class B,04/21/2023 09:04:38,04/21/2023 09:44:01,,,04/24/2023 11:32:07,MX Electronics Pvt Ltd,close,2,,,,,,04/24/2023 11:32:07,Already complaint entered. Ref: MAFIL_490316,,
MAFIL_492570,0248,CHITRADURGA,monitor not working,Monitor Power Failure,NVR,Class B,04/21/2023 10:16:25,04/22/2023 09:42:57,,,05/01/2023 16:37:18,CHUBB SYSTEMS PRIVATE LIMITED,close,8,,,,,,05/01/2023 16:37:18,516122010502  BH 314150 NVR monitor board replaced.,,
MAFIL_492571,2337,NAMAGIRIPETTAI NAMAKKAL,"Fault 4 & 5 , Zone disabled | BH350112

515739042717 - IN 193636 | Network issue in branch | BH 350112 | SR and explanation mailed",Wireless Panic Switches Not Working,Alarm Panel,Class B,04/21/2023 10:25:57,04/21/2023 14:57:40,,,05/02/2023 10:23:47,Zubaid Infotech,close,9,,,,,,05/02/2023 10:23:47,Network issue resolved,,
MAFIL_492572,3182,LINK ROAD SANGAMNER,zone 3 disabled,Panic Switches Not Working,Alarm Panel,Class B,04/21/2023 10:28:03,04/21/2023 17:03:48,,,04/27/2023 14:08:29,CHUBB SYSTEMS PRIVATE LIMITED,close,4,,,,,,04/27/2023 14:08:29,515739042716 - Resistor Changed | ABH 368088,,
MAFIL_492575,2982,PAMARRU,zone 5 disabled,Panic Switch Wired BH Cabin Not Working,Alarm Panel,Class B,04/21/2023 11:29:31,04/21/2023 17:03:04,,,04/26/2023 16:02:22,Enseigner Pvt Ltd,close,3,,,,,,04/26/2023 16:02:22,"517131260406  wireless panic Working ,battry replaced BH-392319",,
MAFIL_492576,3108,KUMBAKONAM,Damage Product- The product which is damage,Panic Switch Wired GL Cabin Not Working,Alarm Panel,Class B,04/21/2023 11:30:13,04/21/2023 17:03:25,,,04/24/2023 16:51:28,Zubaid Infotech,close,1,,,,,,04/24/2023 16:51:28,812907042437  replaced panic \\ bh 339688,,
,,,,,,,,,,,,,,,,,,,,04/21/2023 11:30:13,GL1 PANIC SWITCH NOT WORKING,,
MAFIL_492578,0760,PALLAVARAM,Hooters not working | BH341768,Hooter Branch Inside Not Working,Alarm Panel,Class B,04/21/2023 12:06:40,04/22/2023 09:44:46,,,04/24/2023 16:35:53,Zubaid Infotech,close,1,,,,,,04/24/2023 16:35:53,516953240426 Closed ABH 378487//cable reconnected now hooter working ok,,
MAFIL_492579,1917,BHIWANI,3 camra not working,Center Camera Not In network,CCTV,Class B,04/21/2023 12:06:50,04/22/2023 14:41:31,,,04/28/2023 13:43:28,Techsis Ltd,close,4,,,,,,04/28/2023 13:43:28,506279042804 Closed Reconnected,,
,,,,,,,,,,,,,,,,,,,,04/21/2023 12:06:50,ok,,
MAFIL_492581,1301,AMBEDKAR NAGAR CHENNAI,NVR monitor not working,Monitor Power Failure,NVR,Class B,04/21/2023 12:17:21,04/21/2023 14:58:28,,,04/25/2023 13:32:26,Zubaid Infotech,close,2,,,,,,04/25/2023 13:32:26,506279042514 Closed Replaced smps-ABH389171,,
MAFIL_492582,2062,RAMABADHRAPURAM,nvr not working,NVR Power Failure,NVR,Class B,04/21/2023 12:26:35,04/21/2023 12:41:07,,,04/21/2023 12:41:07,Enseigner Pvt Ltd,close,0,,,,,,04/21/2023 12:26:35,nvr not working,,
,,,,,,,,,,,,,,,,,,,,04/21/2023 12:41:07,7723042104-BH367520|Power cable reconnected properly,,
MAFIL_492586,2425,"BANSTAL,RAIPUR",GL 1 COUNTER PANIC SWITCH NOT WORKING,Panic Switch Wired GL Cabin Not Working,Alarm Panel,Class B,04/21/2023 12:46:45,04/22/2023 14:42:54,,,04/27/2023 10:32:50,Techsis Ltd,close,3,,,,,,04/21/2023 12:46:45,OK,,
,,,,,,,,,,,,,,,,,,,,04/27/2023 10:32:50,"517131270403  Panic Switch Wired GL Cabin Working ,cable reconnected BH-365589",,
MAFIL_492588,2502,"PARAMAKUDI, RAMANATHAPURAM",Damage Product- The product which is damage,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/21/2023 13:46:10,04/22/2023 14:43:58,,,04/28/2023 12:58:27,Zubaid Infotech,close,4,,,,,,04/28/2023 12:58:27,812907042818  key released \\ Abh  360965,,
,,,,,,,,,,,,,,,,,,,,04/21/2023 13:46:11,wireless panic switch damage,,
MAFIL_492590,0383,RANNI,one gps not working(imei = 867322034737775) and demage. so needed new gps requried,GPS battery issue,GPS,Class C,04/21/2023 13:52:59,,,,04/24/2023 09:54:29,Not Assigned,close,0,,,,,,04/24/2023 09:46:16,gps activated335870,,
,,,,,,,,,,,,,,,,,,,,04/24/2023 09:54:29,gps activated335870,,
MAFIL_492591,0383,RANNI,one gps not working(imei = 867322034737775) and demage. so needed new gps requried,GPS battery issue,GPS,Class C,04/21/2023 13:54:50,04/28/2023 10:41:54,,,04/28/2023 10:41:54,Swift Tec,close,0,,,,,,04/28/2023 10:41:54,ACTIVE 21-04-23     Emp Code 370538,,
MAFIL_492594,0469,KUTHUPARAMBA,"safe camera 
entrence camera 
 out side camera   not in network, switch  issue , documents uploaded pls do the needful c/id:516953250403 //ABH 12609
network issue IN192775",Entrance Camera Not In network,CCTV,Class B,04/21/2023 14:09:06,04/22/2023 09:45:46,,,05/05/2023 12:45:54,MX Electronics Pvt Ltd,close,12,,,,,,05/05/2023 12:45:54,network issue cleard RITC BH: 18606,,
MAFIL_492595,2812,KORATTY,inside camera not working,Center Camera Settings Issue,CCTV,Class B,04/21/2023 14:23:55,04/22/2023 14:57:11,,,04/26/2023 10:42:21,MX Electronics Pvt Ltd,close,2,,,,,,04/26/2023 10:42:21,515739042604 - BH 333476 | network cable reconnected |,,
MAFIL_492596,1577,KANTEERAVA STUDIO,one gps not working(imei = 867322034737775) and demage. so needed new gps requried,GPS battery issue,GPS,Class C,04/21/2023 14:41:09,,,,,Not Assigned,Open,0,,,,,,04/21/2023 14:41:09,GPS BATTERY NOT WORKING,,
MAFIL_492597,0794,ADAJEN MAIN ROAD,BH368111 | NVR Not In network,NVR Not In network,NVR,Class B,04/21/2023 14:54:38,04/22/2023 09:46:31,,,04/25/2023 14:52:05,Techsis Ltd,close,2,,,,,,04/25/2023 14:52:05,516953250417 Closed BH 368111//power cable re connected,,
MAFIL_492598,0004,TRIPRAYAR,MAGNETIC SENSOR NOT WORKING,Magnetic Sensor Not Working,Alarm Panel,Class A,04/21/2023 15:04:15,04/22/2023 09:59:00,,,,MX Electronics Pvt Ltd,Open,17,,,,,,,,,
MAFIL_492600,2241,AJNI SQUARE NAGPUR,PIR sensor outside safe room continue ringing,PIR Sensor Outsid safe room is not Working,Alarm Panel,Class A,04/21/2023 15:12:08,04/22/2023 14:45:06,,,04/27/2023 12:50:12,CHUBB SYSTEMS PRIVATE LIMITED,close,3,,,,,,04/27/2023 12:50:12,"517131270414  PIR Sensor Outsid safe room is Working ,resistor change  BH-341258",,
,,,,,,,,,,,,,,,,,,,,04/21/2023 15:12:08,PIR sensor outside safe room continue ringing,,
MAFIL_492602,3234,FATEHABAD-AGRA,"not in network c/id:516953240403, in branch network not available, complaint registered",Alarm Panel Not In network,Alarm Panel,Class A,04/21/2023 15:15:47,04/22/2023 14:57:54,,,04/26/2023 15:41:57,Techsis Ltd,close,3,,,,,,04/26/2023 15:41:58,IDS Panel-3234Up25-04-2023 04:09:10/Network issue clear branch bh383741,04/24/2023 10:53:41,
MAFIL_492605,2967,"NEHRU PARK ,BAHADURGARH",not in network,Alarm Panel Not In network,Alarm Panel,Class A,04/21/2023 15:21:18,04/22/2023 14:58:27,,,04/27/2023 15:43:42,Techsis Ltd,close,4,,,,,,04/27/2023 15:43:42,5570270402  transformer and panel mother board changed working ok BH 369578,,
MAFIL_492607,3795,PURI ATHARNALA,Alaram Not Working. Continiously Ringing,Panel Programming Error,Alarm Panel,Class A,04/21/2023 15:27:54,04/22/2023 14:58:57,,,04/24/2023 14:45:21,Zubaid Infotech,close,1,,,,,,04/24/2023 14:45:21,812907042427  panel programmed \\ bh 313617,,
,,,,,,,,,,,,,,,,,,,,04/21/2023 15:27:54,Alaram Not Working. Continiously Ringing,,
MAFIL_492608,10001,HeadOffice,I Ball 12 Automatomatically Logout,B,Workstation,Class A,04/21/2023 15:30:20,04/21/2023 15:32:45,,,04/21/2023 15:32:45,Aforeserve.com Ltd,close,0,,,,,,04/21/2023 15:32:45,517617210405 Closed XML File Updated,,
MAFIL_492609,10001,HeadOffice,Mafil 4 Automatically Off,B,Workstation,Class A,04/21/2023 15:34:14,04/21/2023 15:35:24,,,04/21/2023 15:35:24,Aforeserve.com Ltd,close,0,,,,,,04/21/2023 15:35:24,517617210402 Closed Power Cable Connected  to another Power Socket | Now OK,,
MAFIL_492610,10001,HeadOffice,Offline F2 Command Box Issue,B,Workstation,Class A,04/21/2023 15:37:02,04/21/2023 15:37:54,,,04/21/2023 15:37:54,Aforeserve.com Ltd,close,0,,,,,,04/21/2023 15:37:54,517617210403 Closed Relogged | Now OK,,
MAFIL_492612,10001,HeadOffice,Offline 01 Automatically OFF,B,Workstation,Class A,04/21/2023 15:40:42,04/21/2023 15:41:44,,,04/21/2023 15:41:44,Aforeserve.com Ltd,close,0,,,,,,04/21/2023 15:41:44,517617210406 Closed Power Cable Reconnected,,
MAFIL_492613,0419,CHAZHUR,not in network,Alarm Panel Not In network,Alarm Panel,Class A,04/21/2023 15:54:07,04/22/2023 09:59:42,,,,MX Electronics Pvt Ltd,Open,17,,,,,,,,,
MAFIL_492614,2140,GOVERNORPET CENTER,not in network,Alarm Panel Not In network,Alarm Panel,Class A,04/21/2023 15:56:36,04/22/2023 14:45:52,,,04/25/2023 17:09:32,Enseigner Pvt Ltd,close,2,,,,,,04/25/2023 17:09:32,"517131250424  Alarm Panel Working  In network ,restart panal BH-346680",,
MAFIL_492615,2555,CIVIL LINES-ALLAHABAD,zone 4 disabled,Wireless Panic Switch Guard Not Working,Alarm Panel,Class B,04/21/2023 16:00:02,04/22/2023 14:59:23,,,04/27/2023 10:23:52,Techsis Ltd,close,3,,,,,,04/27/2023 10:23:52,703482270406  ABH 378568// wireless panic switch releasd,,
MAFIL_492616,1347,GANGAVALLI SALEM,zone 5 disabled,Panic Switch Wired GL Cabin Not Working,Alarm Panel,Class B,04/21/2023 16:01:42,04/22/2023 14:46:33,,,04/28/2023 15:40:26,Zubaid Infotech,close,5,,,,,,04/28/2023 15:40:26,703482280424  BH 349950// panic swicth key realeased,,
MAFIL_492617,1217,KASHIBUGGA,Safe camera sd card failure.,Safe Camera SD Card Failure,CCTV,Class A,04/21/2023 16:02:52,04/22/2023 10:02:54,,,04/26/2023 15:34:30,Enseigner Pvt Ltd,close,3,,,,,,04/26/2023 15:34:30,517131260405  Safe Camera SD Card working BH-371959,,
MAFIL_492618,0799,TITWALA,zone 4 & 5 DISABLED,Panic Switch Wired Cash Cabin Not Working,Alarm Panel,Class B,04/21/2023 16:04:32,04/22/2023 10:03:42,,,04/25/2023 14:59:13,CHUBB SYSTEMS PRIVATE LIMITED,close,2,,,,,,04/25/2023 14:59:13,516953250418 Closed BH 338903// One battery changed now wireless alert ok,,
MAFIL_492619,2273,"VELPUR ROAD,TANUKU","Automatic Ringing, Zone5 disabled | BH345400",Wireless Panic Switches Not Working,Alarm Panel,Class B,04/21/2023 16:08:24,04/22/2023 14:47:24,,,04/26/2023 14:43:55,Enseigner Pvt Ltd,close,3,,,,,,04/26/2023 14:43:55,703482260410  BH 345470//  two bettery replaced,,
MAFIL_492620,2269,MOUJPUR DELHI,zone 5 disabled,Panic Switch Wired Safe Cabin Not Working,Alarm Panel,Class B,04/21/2023 16:14:08,04/22/2023 14:48:00,,,04/24/2023 14:25:27,Techsis Ltd,close,1,,,,,,04/24/2023 14:25:27,516953240417 Closed BH 352686 resister replaced now wireless alert ok,,
MAFIL_492624,0485,POORNAMARKET,vibrantion sensor not working,Vibration Sensor Not Working,Alarm Panel,Class B,04/21/2023 16:45:02,04/22/2023 10:04:39,,,04/28/2023 12:13:17,Enseigner Pvt Ltd,close,5,,,,,,04/28/2023 12:13:17,517132042808 Closed Resistor changed | BH 366811,,
MAFIL_492628,2864,"PARAPALAYAM ,TIRUPUR",This complaint is for human Error,NVR Not In network,NVR,Class B,04/21/2023 17:00:50,04/22/2023 14:59:48,,,04/24/2023 18:17:35,Zubaid Infotech,close,1,,,,,,04/24/2023 18:17:35,"516953240429 Closed BH 362275,   wrong complaint monitor issue",,
,,,,,,,,,,,,,,,,,,,,04/21/2023 17:00:50,NVR FULLY NOT WORKING,,
MAFIL_492629,1652,HD KOTTE,Product is faulty,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/21/2023 17:03:53,04/22/2023 14:48:44,,,04/28/2023 11:55:26,CHUBB SYSTEMS PRIVATE LIMITED,close,4,,,,,,04/21/2023 17:03:53,BH Wireless panic switch Not Working,,
,,,,,,,,,,,,,,,,,,,,04/28/2023 11:55:26,517132042805 Closed battery replaced // ABH 373634,,
MAFIL_492634,1356,KAGALIPURA,"Respected sir,
    in our branch kagalipura 1356 grill gate auto lock not working from last one month please considered the issue",Autolock not working,GRILL GATE AUTO LOCK,Minor,04/21/2023 17:59:35,,,,,Not Assigned,Open,0,,,,,,04/21/2023 17:59:35,"Respected sir,
    in our branch kagalipura 1356 grill gate auto lock not working from last one month please considered the issue",,
MAFIL_492637,1477,DAMAN,one gps not working(imei = 867322034737775) and demage. so needed new gps requried,one gps not working,GPS,Class C,04/21/2023 18:13:42,,,,04/24/2023 16:36:22,Not Assigned,close,0,,,,,,04/21/2023 18:13:42,one gps not working(imei = 867322034737775) and demage. so needed new gps requried,,
,,,,,,,,,,,,,,,,,,,,04/24/2023 16:36:22,ACTIVE 15-04-23 Emp Code 370538,,
MAFIL_492640,1944,JHARSUGUDA,safe room alarm not working,PIR Sensor Inside Safe room Not Working,Alarm Panel,Class A,04/21/2023 18:31:04,04/22/2023 14:49:25,,,04/26/2023 17:33:44,Zubaid Infotech,close,3,,,,,,04/26/2023 17:33:44,516953260427 Closed ABH 375639//  Cable reconnected nowPIR alert ok,,
MAFIL_492641,1902,"BANGAON,W.BENGAL",board complaint,GPS board issue,GPS,Class C,04/21/2023 18:43:29,,,,,Not Assigned,Open,0,,,,,,,,,
MAFIL_493559,3193,"GURBAX COLONY,PATIALA",Safe& entrance  camera not in network // DSR logs,Safe Camera is not working,CCTV,Class A,04/21/2023 23:17:10,04/22/2023 15:00:30,,,04/27/2023 11:12:42,Techsis Ltd,close,3,,,,,,04/27/2023 11:12:42,"517131270407  Safe Camera is  working ,CABLE RECONNECTED BH-375110",,
MAFIL_493560,1068,GUNJ MAIN ROAD,Centre camera not in network // DSR logs,Center Camera Not In network,CCTV,Class B,04/21/2023 23:22:05,04/22/2023 10:05:31,,,04/29/2023 16:08:17,CHUBB SYSTEMS PRIVATE LIMITED,close,6,,,,,,04/29/2023 16:08:17,812907042955  lan cable reconnected  \\ bh 373163,,
MAFIL_493561,2328,"BATA NAGAR,KOLKATA",Alarm Panel Not In network// DSR log,Alarm Panel Not In network,Alarm Panel,Class A,04/21/2023 23:27:26,04/22/2023 14:50:05,,,04/26/2023 09:57:00,CHUBB SYSTEMS PRIVATE LIMITED,close,2,,,,,,04/26/2023 09:57:00,812907042604  Reprogrammed \\ bh 360933,,
MAFIL_493562,3315,MULGUND,Entrance  camera not in network // DSR logs,Entrance Camera Not In network,CCTV,Class B,04/21/2023 23:30:48,04/22/2023 15:01:01,,,04/28/2023 16:32:37,CHUBB SYSTEMS PRIVATE LIMITED,close,5,,,,,,04/28/2023 16:32:37,516953280419 Closed BH 375147// Lan cable reconnected now cam 2 working ok,,
MAFIL_493563,1646,BANER BALEWADI PHATA,Entrance  camera not in network // DSR logs,Entrance Camera Not In network,CCTV,Class B,04/21/2023 23:33:49,04/22/2023 14:50:45,,,05/02/2023 09:49:11,CHUBB SYSTEMS PRIVATE LIMITED,close,8,,,,,,05/02/2023 09:49:12,working fine,,
MAFIL_493564,2017,THUVARANKURICHI,Safe camera not in network // DSR logs,Safe Camera is not working,CCTV,Class A,04/21/2023 23:36:31,04/22/2023 14:51:20,,,04/24/2023 14:20:49,Zubaid Infotech,close,1,,,,,,04/24/2023 14:20:49,812907042425  Bh 377667 \\ cable reconnected,,
MAFIL_493565,3340,CHINNIAMPALAYAM,Safe camera not in network // DSR logs,Safe Camera is not working,CCTV,Class A,04/21/2023 23:38:26,04/22/2023 15:01:32,,,04/26/2023 16:00:53,Zubaid Infotech,close,3,,,,,,04/26/2023 15:51:00,515739042616  NeW Hilvision Camera Installed,,
,,,,,,,,,,,,,,,,,,,,04/26/2023 16:00:53,515739042616 - NeW Hilvision Camera Installed | ABH 383743 Via AMC Camera 238720300883 New 1 DS-2CD3121G0-ISF20230114AAWRL20383950,,
MAFIL_493566,0362,PUTHIYAKAVU,Safe camera not in network // DSR logs,Safe Camera is not working,CCTV,Class A,04/22/2023 00:07:56,04/22/2023 10:07:58,,,04/24/2023 14:01:59,MX Electronics Pvt Ltd,close,1,,,,,,04/24/2023 14:01:59,812907042423  Bh 326676 \\ cable reconnected,,
MAFIL_493567,1466,DEWAS,Safe camera not in network // DSR logs,Safe Camera is not working,CCTV,Class A,04/22/2023 00:09:35,04/22/2023 14:53:24,,,04/24/2023 12:16:10,Techsis Ltd,close,0,,,,,,04/24/2023 12:16:10,516953240408 Closed BH 379699// lan cable reconnected now cam 1 working ok,,
MAFIL_493568,1734,VELLAKOIL TIRUPUR,Safe camera not in network // DSR logs,Safe Camera is not working,CCTV,Class A,04/22/2023 00:12:42,04/22/2023 14:54:07,,,04/26/2023 12:58:57,Zubaid Infotech,close,2,,,,,,04/26/2023 12:58:57,516953260409 Closed BH 367292// power cable reconnected now cam 1 working ok,,
MAFIL_493569,3864,BISHNUPUR,Centre camera not in network // DSR logs,Center Camera Not In network,CCTV,Class B,04/22/2023 00:14:43,04/22/2023 15:02:46,,,04/28/2023 11:57:02,CHUBB SYSTEMS PRIVATE LIMITED,close,4,,,,,,04/28/2023 11:57:02,516953280408  \\ bh 374159  adapter replaced    center camera working properly,,
MAFIL_493570,1518,"PURI,ORISSA",Safe camera not in network // DSR logs,Safe Camera is not working,CCTV,Class A,04/22/2023 00:17:25,04/22/2023 14:54:44,,,04/24/2023 14:24:46,Zubaid Infotech,close,1,,,,,,04/24/2023 14:24:46,812907042428  power cable reconnected \\ Abh 366229,,
MAFIL_493571,2682,"T B ROAD, SIDDALGHATTA",Entrance  camera not in network // DSR logs,Entrance Camera Not In network,CCTV,Class B,04/22/2023 00:20:41,04/22/2023 15:03:45,,,04/28/2023 12:41:40,CHUBB SYSTEMS PRIVATE LIMITED,close,4,,,,,,04/28/2023 12:41:40,517132042809 Closed lan cable reconnected // BH 373122,,
MAFIL_493572,2291,SHASTRI MARKET JALLANDHAR,Entrance  camera not in network // DSR logs,Entrance Camera Not In network,CCTV,Class B,04/22/2023 00:22:38,04/22/2023 14:55:46,,,04/24/2023 14:43:04,Techsis Ltd,close,1,,,,,,04/24/2023 14:43:04,506279042411 Closed Reset,,
MAFIL_493573,2860,PULIAKULAM COIMBATORE,Safe camera not in network // DSR logs,Safe Camera is not working,CCTV,Class A,04/22/2023 00:25:33,04/22/2023 15:04:17,,,04/25/2023 16:27:23,Zubaid Infotech,close,2,,,,,,04/25/2023 16:27:23,516953250425 Closed BH 336249// cable re connected now cam 1 working ok,,
MAFIL_493574,3158,MAHANADHI VIHAR,Entrance  camera not in network // DSR logs,Entrance Camera Not In network,CCTV,Class B,04/22/2023 00:27:49,04/22/2023 15:05:20,,,04/28/2023 10:25:22,Zubaid Infotech,close,4,,,,,,04/28/2023 10:25:22,703482280404  BH 331874// lan cable reconnected,,
MAFIL_493575,3236,MAIN ROAD KUNIGAL,Entrance  camera not in network // DSR logs,Entrance Camera Not In network,CCTV,Class B,04/22/2023 00:30:13,04/22/2023 15:05:51,,,04/27/2023 12:07:59,CHUBB SYSTEMS PRIVATE LIMITED,close,3,,,,,,04/27/2023 12:07:59,515739042707 - Adapter changed |,,
MAFIL_493576,0962,SRIKAKULAM GT ROAD,Entrance  camera not in network // DSR logs,Entrance Camera Not In network,CCTV,Class B,04/22/2023 00:32:35,04/22/2023 10:09:07,,,04/26/2023 12:33:22,Enseigner Pvt Ltd,close,3,,,,,,04/26/2023 12:33:22,703482260401  BH 355681// power cable reconnected,,
MAFIL_493577,1110,DURGA BAZAR,Outside camera not in network // DSR logs,OutSide Camera Not In network,CCTV,Class B,04/22/2023 00:34:39,04/22/2023 10:10:11,,,04/28/2023 13:47:00,Zubaid Infotech,close,5,,,,,,04/28/2023 13:47:00,5570280402  power cable changed working ok BH 373267,,
